Customer ID,Recency,Frequency,Monetary,Cluster,Persona,Recommended_Action
16194,375,1,308.59999999999997,1,at-risk,Re-engagement campaigns and special offers
16195,723,1,323.25,1,at-risk,Re-engagement campaigns and special offers
16196,489,1,93.3,1,at-risk,Re-engagement campaigns and special offers
16197,469,9,2016.71,1,at-risk,Re-engagement campaigns and special offers
16198,75,2,1030.0410000000002,0,Regular,Send targeted promotions to increase engagement
16199,392,7,942.75,1,at-risk,Re-engagement campaigns and special offers
16200,4,12,5643.45,0,Regular,Send targeted promotions to increase engagement
16201,3,5,2112.12,0,Regular,Send targeted promotions to increase engagement
16202,361,9,2501.9900000000002,1,at-risk,Re-engagement campaigns and special offers
16203,59,6,1114.54,0,Regular,Send targeted promotions to increase engagement
16204,23,3,944.24,0,Regular,Send targeted promotions to increase engagement
16205,31,7,1830.61,0,Regular,Send targeted promotions to increase engagement
16206,55,13,2602.32,0,Regular,Send targeted promotions to increase engagement
16207,25,1,394.38,0,Regular,Send targeted promotions to increase engagement
16208,45,10,3440.45,0,Regular,Send targeted promotions to increase engagement
16209,89,9,4146.78,0,Regular,Send targeted promotions to increase engagement
16210,2,35,38489.51,0,Regular,Send targeted promotions to increase engagement
16211,89,3,1090.59,0,Regular,Send targeted promotions to increase engagement
16212,19,4,1293.71,0,Regular,Send targeted promotions to increase engagement
16213,79,1,159.0,0,Regular,Send targeted promotions to increase engagement
16214,171,4,2038.25,0,Regular,Send targeted promotions to increase engagement
16215,81,1,242.35,0,Regular,Send targeted promotions to increase engagement
16216,267,1,914.9300000000001,1,at-risk,Re-engagement campaigns and special offers
16217,235,2,304.25,0,Regular,Send targeted promotions to increase engagement
16218,30,13,4439.97,0,Regular,Send targeted promotions to increase engagement
16219,501,1,40.8,1,at-risk,Re-engagement campaigns and special offers
16221,37,9,2235.5099999999998,0,Regular,Send targeted promotions to increase engagement
16222,318,2,1345.22,1,at-risk,Re-engagement campaigns and special offers
16223,375,2,1102.3500000000001,1,at-risk,Re-engagement campaigns and special offers
16224,57,5,1616.54,0,Regular,Send targeted promotions to increase engagement
16225,45,15,2867.4100000000003,0,Regular,Send targeted promotions to increase engagement
16226,203,5,672.1700000000001,0,Regular,Send targeted promotions to increase engagement
16227,225,3,1027.22,0,Regular,Send targeted promotions to increase engagement
16228,385,3,890.8100000000001,1,at-risk,Re-engagement campaigns and special offers
16229,87,6,2867.86,0,Regular,Send targeted promotions to increase engagement
16230,190,2,542.03,0,Regular,Send targeted promotions to increase engagement
16231,379,4,1078.22,1,at-risk,Re-engagement campaigns and special offers
16232,44,7,2712.97,0,Regular,Send targeted promotions to increase engagement
16233,71,9,1965.71,0,Regular,Send targeted promotions to increase engagement
16234,476,3,333.18,1,at-risk,Re-engagement campaigns and special offers
16235,41,9,2053.71,0,Regular,Send targeted promotions to increase engagement
16236,78,1,432.2,0,Regular,Send targeted promotions to increase engagement
16237,437,1,136.65,1,at-risk,Re-engagement campaigns and special offers
16238,423,1,63.66,1,at-risk,Re-engagement campaigns and special offers
16239,57,6,1492.2,0,Regular,Send targeted promotions to increase engagement
16240,24,2,3718.8,0,Regular,Send targeted promotions to increase engagement
16241,10,16,4329.31,0,Regular,Send targeted promotions to increase engagement
16242,8,14,7474.4,0,Regular,Send targeted promotions to increase engagement
16243,34,2,409.1,0,Regular,Send targeted promotions to increase engagement
16244,212,2,2579.38,0,Regular,Send targeted promotions to increase engagement
16245,24,3,1413.66,0,Regular,Send targeted promotions to increase engagement
16246,460,2,827.25,1,at-risk,Re-engagement campaigns and special offers
16247,170,1,114.56,0,Regular,Send targeted promotions to increase engagement
16248,62,1,152.94,0,Regular,Send targeted promotions to increase engagement
16249,53,5,1800.07,0,Regular,Send targeted promotions to increase engagement
16250,261,3,791.38,1,at-risk,Re-engagement campaigns and special offers
16251,512,1,128.31,1,at-risk,Re-engagement campaigns and special offers
16252,383,1,295.09000000000003,1,at-risk,Re-engagement campaigns and special offers
16253,67,7,7310.15,0,Regular,Send targeted promotions to increase engagement
16254,378,3,985.14,1,at-risk,Re-engagement campaigns and special offers
16255,17,15,4906.8,0,Regular,Send targeted promotions to increase engagement
16256,267,3,1629.37,1,at-risk,Re-engagement campaigns and special offers
16257,177,1,46.95,0,Regular,Send targeted promotions to increase engagement
16258,45,15,11942.52,0,Regular,Send targeted promotions to increase engagement
16259,410,3,361.94,1,at-risk,Re-engagement campaigns and special offers
16260,51,1,1035.45,0,Regular,Send targeted promotions to increase engagement
16261,17,6,1059.45,0,Regular,Send targeted promotions to increase engagement
16262,378,1,755.15,1,at-risk,Re-engagement campaigns and special offers
16263,423,1,351.01,1,at-risk,Re-engagement campaigns and special offers
16264,438,2,837.53,1,at-risk,Re-engagement campaigns and special offers
16265,9,12,6935.17,0,Regular,Send targeted promotions to increase engagement
16266,74,14,1757.95,0,Regular,Send targeted promotions to increase engagement
16267,591,1,186.66,1,at-risk,Re-engagement campaigns and special offers
16268,71,2,667.65,0,Regular,Send targeted promotions to increase engagement
16269,438,1,717.57,1,at-risk,Re-engagement campaigns and special offers
16270,353,1,1141.24,1,at-risk,Re-engagement campaigns and special offers
16271,3,10,3463.02,0,Regular,Send targeted promotions to increase engagement
16272,117,1,411.7,0,Regular,Send targeted promotions to increase engagement
16273,648,2,336.03999999999996,1,at-risk,Re-engagement campaigns and special offers
16274,373,1,715.9,1,at-risk,Re-engagement campaigns and special offers
16275,197,3,2151.11,0,Regular,Send targeted promotions to increase engagement
16276,177,3,2629.3900000000003,0,Regular,Send targeted promotions to increase engagement
16277,734,1,188.69,1,at-risk,Re-engagement campaigns and special offers
16278,100,3,1117.84,0,Regular,Send targeted promotions to increase engagement
16279,21,9,5705.08,0,Regular,Send targeted promotions to increase engagement
16280,725,1,238.05,1,at-risk,Re-engagement campaigns and special offers
16281,72,3,3424.02,0,Regular,Send targeted promotions to increase engagement
16282,340,3,1307.58,1,at-risk,Re-engagement campaigns and special offers
16283,6,8,4403.82,0,Regular,Send targeted promotions to increase engagement
16284,31,3,1029.77,0,Regular,Send targeted promotions to increase engagement
16285,646,1,176.9,1,at-risk,Re-engagement campaigns and special offers
16286,477,2,328.95,1,at-risk,Re-engagement campaigns and special offers
16287,170,5,1006.98,0,Regular,Send targeted promotions to increase engagement
16288,470,1,129.85,1,at-risk,Re-engagement campaigns and special offers
16289,462,1,136.31,1,at-risk,Re-engagement campaigns and special offers
16290,465,4,2069.3,1,at-risk,Re-engagement campaigns and special offers
16291,682,1,117.72,1,at-risk,Re-engagement campaigns and special offers
16292,122,5,1253.76,0,Regular,Send targeted promotions to increase engagement
16293,22,15,4657.95,0,Regular,Send targeted promotions to increase engagement
16294,477,1,126.05000000000001,1,at-risk,Re-engagement campaigns and special offers
16295,10,4,1328.55,0,Regular,Send targeted promotions to increase engagement
16296,626,4,1313.67,1,at-risk,Re-engagement campaigns and special offers
16297,269,1,301.9,1,at-risk,Re-engagement campaigns and special offers
16298,23,7,1085.7,0,Regular,Send targeted promotions to increase engagement
16299,477,1,193.65,1,at-risk,Re-engagement campaigns and special offers
16300,430,3,1392.43,1,at-risk,Re-engagement campaigns and special offers
16301,737,1,107.33,1,at-risk,Re-engagement campaigns and special offers
16302,127,1,233.22,0,Regular,Send targeted promotions to increase engagement
16303,26,7,7928.27,0,Regular,Send targeted promotions to increase engagement
16304,695,1,381.66,1,at-risk,Re-engagement campaigns and special offers
16305,139,1,361.21999999999997,0,Regular,Send targeted promotions to increase engagement
16306,214,7,1192.82,0,Regular,Send targeted promotions to increase engagement
16307,429,3,1194.92,1,at-risk,Re-engagement campaigns and special offers
16308,38,7,5120.0,0,Regular,Send targeted promotions to increase engagement
16309,106,2,706.57,0,Regular,Send targeted promotions to increase engagement
16310,414,2,460.08,1,at-risk,Re-engagement campaigns and special offers
16311,18,2,616.26,0,Regular,Send targeted promotions to increase engagement
16312,432,1,171.15,1,at-risk,Re-engagement campaigns and special offers
16313,3,2,274.15000000000003,0,Regular,Send targeted promotions to increase engagement
16314,390,3,1491.4,1,at-risk,Re-engagement campaigns and special offers
16315,331,2,402.71,1,at-risk,Re-engagement campaigns and special offers
16316,64,13,5744.91,0,Regular,Send targeted promotions to increase engagement
16317,120,5,2192.51,0,Regular,Send targeted promotions to increase engagement
16318,35,1,328.15,0,Regular,Send targeted promotions to increase engagement
16319,218,1,404.40000000000003,0,Regular,Send targeted promotions to increase engagement
16320,172,6,5628.99,0,Regular,Send targeted promotions to increase engagement
16321,72,7,604.5500000000001,0,Regular,Send targeted promotions to increase engagement
16322,1,2,326.75,0,Regular,Send targeted promotions to increase engagement
16323,196,2,353.66,0,Regular,Send targeted promotions to increase engagement
16324,128,3,428.68,0,Regular,Send targeted promotions to increase engagement
16325,47,12,3597.5,0,Regular,Send targeted promotions to increase engagement
16326,6,24,4826.99,0,Regular,Send targeted promotions to increase engagement
16327,14,16,10731.34,0,Regular,Send targeted promotions to increase engagement
16328,563,1,310.83,1,at-risk,Re-engagement campaigns and special offers
16329,428,4,1703.07,1,at-risk,Re-engagement campaigns and special offers
16330,18,7,634.33,0,Regular,Send targeted promotions to increase engagement
16331,432,6,2037.7,1,at-risk,Re-engagement campaigns and special offers
16332,28,11,2010.41,0,Regular,Send targeted promotions to increase engagement
16333,8,22,26626.8,0,Regular,Send targeted promotions to increase engagement
16334,492,1,277.48,1,at-risk,Re-engagement campaigns and special offers
16335,552,7,2774.0,1,at-risk,Re-engagement campaigns and special offers
16336,421,4,3517.69,1,at-risk,Re-engagement campaigns and special offers
16337,37,1,151.05,0,Regular,Send targeted promotions to increase engagement
16338,157,1,214.79999999999998,0,Regular,Send targeted promotions to increase engagement
16339,284,1,109.95,1,at-risk,Re-engagement campaigns and special offers
16340,107,3,1526.06,0,Regular,Send targeted promotions to increase engagement
16341,25,7,3850.79,0,Regular,Send targeted promotions to increase engagement
16342,75,4,322.41,0,Regular,Send targeted promotions to increase engagement
16343,16,3,687.0699999999999,0,Regular,Send targeted promotions to increase engagement
16344,158,4,842.42,0,Regular,Send targeted promotions to increase engagement
16345,44,2,1198.74,0,Regular,Send targeted promotions to increase engagement
16346,385,1,224.51,1,at-risk,Re-engagement campaigns and special offers
16347,11,11,3509.41,0,Regular,Send targeted promotions to increase engagement
16348,32,8,1798.22,0,Regular,Send targeted promotions to increase engagement
16349,291,1,53.5,1,at-risk,Re-engagement campaigns and special offers
16350,21,9,2253.89,0,Regular,Send targeted promotions to increase engagement
16351,333,13,3330.0299999999997,1,at-risk,Re-engagement campaigns and special offers
16352,18,2,494.44,0,Regular,Send targeted promotions to increase engagement
16353,4,38,9999.460000000001,0,Regular,Send targeted promotions to increase engagement
16354,63,5,1129.51,0,Regular,Send targeted promotions to increase engagement
16355,375,1,416.35,1,at-risk,Re-engagement campaigns and special offers
16356,198,6,415.87,0,Regular,Send targeted promotions to increase engagement
16357,33,4,868.37,0,Regular,Send targeted promotions to increase engagement
16358,1,5,2919.65,0,Regular,Send targeted promotions to increase engagement
16359,7,16,2697.75,0,Regular,Send targeted promotions to increase engagement
16360,5,6,3512.53,0,Regular,Send targeted promotions to increase engagement
16361,10,4,896.66,0,Regular,Send targeted promotions to increase engagement
16362,32,6,946.94,0,Regular,Send targeted promotions to increase engagement
16363,53,1,109.36000000000001,0,Regular,Send targeted promotions to increase engagement
